id,Date Invoiced,Date Paid,No. Days taken to Pay,Client Name,Invoice Reference,Invoice Amount,Paid Amount,Is Duplicate,Payment Status,Is Late,Invoice Month,Invoice Year,Payment Month,Payment Year,Is Outstanding,Amount Due
bb4b98c9-0e10-45ed-b369-6ce825596247,2022-05-31,2024-04-05,675,1,2022-5916,105609.74,105609.74,False,Fully Paid,True,2022-05,2022,2024-04,2024,False,0.0
955a84b3-fec0-4137-948d-d1c6926eebbe,2023-08-16,2024-04-05,233,1,2023-6512,263821.73,263821.73,True,Fully Paid,True,2023-08,2023,2024-04,2024,False,0.0
19551972-1a1f-41da-8db0-b86665f0a09d,2023-08-16,2024-04-05,233,1,2023-6512,90150.94,90150.94,True,Fully Paid,True,2023-08,2023,2024-04,2024,False,0.0
1867eb70-f897-44b7-9686-0eaa078f774e,2023-08-16,2024-04-05,233,1,2023-6512,8442.53,8442.53,True,Fully Paid,True,2023-08,2023,2024-04,2024,False,0.0
5b334674-fe6a-4d4e-a41c-9c195732675e,2019-01-31,2019-09-17,229,1,2019-4610,102461.41,102461.4,True,Partially Paid,True,2019-01,2019,2019-09,2019,True,0.0100000000093132
190293d3-4828-4341-b247-366e4bace49f,2019-01-31,2019-09-17,229,1,2019-4610,102461.41,0.01,True,Partially Paid,True,2019-01,2019,2019-09,2019,True,102461.4
546205bb-f4e5-4690-b761-86f29228c3e2,2019-01-31,2019-09-17,229,1,2019-4610,61296.04,61296.04,True,Fully Paid,True,2019-01,2019,2019-09,2019,False,0.0
0b454d75-1af1-4dfe-a0a4-e7ee9e85c87e,2019-07-31,2020-03-04,217,1,2019-4840,31578.29,31578.29,True,Fully Paid,True,2019-07,2019,2020-03,2020,False,0.0
df009d38-377c-482f-853a-d07c2a3dca48,2019-07-31,2020-03-04,217,1,2019-4840,22190.91,22190.91,True,Fully Paid,True,2019-07,2019,2020-03,2020,False,0.0
9c984038-a34e-489b-8b6c-77341097ae13,2019-07-31,2020-03-04,217,1,2019-4840,17435.27,17435.27,True,Fully Paid,True,2019-07,2019,2020-03,2020,False,0.0
34b15fba-a2b7-4ff7-81f6-9e5fad04cbda,2019-02-28,2019-09-17,201,1,2019-4654,44621.65,44621.65,True,Fully Paid,True,2019-02,2019,2019-09,2019,False,0.0
36a696e0-adcb-42b0-a8b8-21fc1f0abc21,2019-02-28,2019-09-17,201,1,2019-4654,13355.94,13355.94,True,Fully Paid,True,2019-02,2019,2019-09,2019,False,0.0
75d850cb-b999-4767-916e-21df321aca97,2018-06-28,2019-01-09,195,1,2018-20184330,308482.12,308482.12,True,Fully Paid,True,2018-06,2018,2019-01,2019,False,0.0
e997d59a-6d56-4d38-acab-3c748e8299a2,2018-06-28,2019-01-09,195,1,2018-20184330,46435.98,46435.98,True,Fully Paid,True,2018-06,2018,2019-01,2019,False,0.0
f89db4b2-bf65-4672-b400-8ee92f7605cc,2019-08-29,2020-03-04,188,1,2019-4873,48567.27,48567.27,True,Fully Paid,True,2019-08,2019,2020-03,2020,False,0.0
78b0e3a2-7b9e-47d2-86a5-d3f559013981,2019-08-29,2020-03-04,188,1,2019-4873,11834.44,11834.44,True,Fully Paid,True,2019-08,2019,2020-03,2020,False,0.0
acfaf9f6-4b88-48de-b670-78a07722c9a4,2022-04-29,2022-10-14,168,1,2022-5878,81870.41,81870.41,True,Fully Paid,True,2022-04,2022,2022-10,2022,False,0.0
a28f7ac0-bccc-4748-b22c-e4adacb8e9a7,2022-04-29,2022-10-14,168,1,2022-5878,9029.56,9029.56,True,Fully Paid,True,2022-04,2022,2022-10,2022,False,0.0
48d0cf11-103b-4fd6-9010-a13d6958d906,2019-07-31,2019-12-29,151,1,2019-4844,545557.84,545557.84,False,Fully Paid,True,2019-07,2019,2019-12,2019,False,0.0
a2f9a3fb-b07c-416e-a5e7-adb5a40e10c0,2022-06-30,2022-11-14,137,1,2022-5950,511391.92,511391.92,False,Fully Paid,True,2022-06,2022,2022-11,2022,False,0.0
fd21d5a2-2d8a-4f38-b235-cf3e6c2d7376,2019-12-30,2020-05-11,133,1,2019-5012,504920.29,504920.29,False,Fully Paid,True,2019-12,2019,2020-05,2020,False,0.0
1429fb3b-3409-4c7d-82be-6d95ee382504,2019-10-30,2020-03-04,126,1,2019-4937,34555.13,34555.13,True,Fully Paid,True,2019-10,2019,2020-03,2020,False,0.0
8e55c7c7-4209-40fc-afca-a69622585ef1,2019-10-30,2020-03-04,126,1,2019-4937,12684.67,12684.67,True,Fully Paid,True,2019-10,2019,2020-03,2020,False,0.0
e304c7ef-f72c-46e5-b4e2-be41e672040b,2018-09-30,2019-01-30,122,1,2018-20184451,159590.0,159590.0,True,Fully Paid,True,2018-09,2018,2019-01,2019,False,0.0
4a1d067e-3f8d-4e74-a6f4-a9d36c0fcf50,2022-06-16,2022-10-14,120,1,2022-5930,59577.03,59577.03,False,Fully Paid,True,2022-06,2022,2022-10,2022,False,0.0
a3d65eea-43f7-462d-86a0-267fa6523fc6,2023-10-26,2024-02-21,118,1,2023-6591,115422.08,115422.08,False,Fully Paid,True,2023-10,2023,2024-02,2024,False,0.0
d98998ef-2e7b-4541-93e8-63e7de797432,2019-04-30,2019-08-25,117,1,2019-4713,75567.44,75567.44,False,Fully Paid,True,2019-04,2019,2019-08,2019,False,0.0
a7bb282e-4e37-483b-b0ef-30a61183d3a7,2018-03-29,2018-07-18,111,1,2018-20184222,539101.9,539101.9,True,Fully Paid,True,2018-03,2018,2018-07,2018,False,0.0
3d347764-e9f6-4372-bbb7-a0cb001d8a41,2018-03-29,2018-07-18,111,1,2018-20184222,41447.58,41447.58,True,Fully Paid,True,2018-03,2018,2018-07,2018,False,0.0
531935ce-3605-4871-8489-869fb323a15d,2019-11-30,2020-03-18,109,1,2019-4977,308482.12,308482.12,True,Fully Paid,True,2019-11,2019,2020-03,2020,False,0.0
bcecae6e-46cf-4eef-82cb-8a52a908efca,2019-11-30,2020-03-18,109,1,2019-4977,46435.98,46435.98,True,Fully Paid,True,2019-11,2019,2020-03,2020,False,0.0
c36de562-9f05-4901-9805-a8ab9cb53822,2019-11-30,2020-03-18,109,1,2019-4977,18289.78,18289.78,True,Fully Paid,True,2019-11,2019,2020-03,2020,False,0.0
7a7a7cf1-f4bb-46b2-893f-dfd007c49b30,2023-11-17,2024-02-27,102,1,2023-6627,503724.14,503724.14,False,Fully Paid,True,2023-11,2023,2024-02,2024,False,0.0
476022b3-612c-49e5-99fc-10e0159b5dab,2018-09-30,2019-01-09,101,1,2018-20184451,308482.12,308482.12,True,Fully Paid,True,2018-09,2018,2019-01,2019,False,0.0
6dfe9616-ef9f-477c-9917-614310b4ba9a,2022-03-31,2022-07-01,92,1,2022-5863,584352.38,584352.38,True,Fully Paid,True,2022-03,2022,2022-07,2022,False,0.0
d2f4990d-3096-4e70-a770-0d0e601adc7e,2022-03-31,2022-07-01,92,1,2022-5856,227788.8,227788.8,False,Fully Paid,True,2022-03,2022,2022-07,2022,False,0.0
fd86bdab-43c6-4aec-80f0-3cea7252cd2e,2022-03-31,2022-07-01,92,1,2022-5863,105175.91,105175.91,True,Fully Paid,True,2022-03,2022,2022-07,2022,False,0.0
087e7bdd-515f-4e18-a797-f5b3b4be3f38,2022-03-31,2022-07-01,92,1,2022-5855,18722.47,18722.47,False,Fully Paid,True,2022-03,2022,2022-07,2022,False,0.0
563b0634-93f6-48a5-8433-5648b3d83b32,2022-10-31,2023-01-27,88,1,2022-6142,338437.17,338437.17,False,Fully Paid,True,2022-10,2022,2023-01,2023,False,0.0
0ba40c2e-d6a5-47b9-8247-5aaa4f6151d9,2024-02-29,2024-05-27,88,1,2024-6775,367264.94,367264.94,False,Fully Paid,True,2024-02,2024,2024-05,2024,False,0.0
0e6696b1-3953-4c1f-b475-e2607c767150,2022-10-31,2023-01-27,88,1,2022-6141,137571.55,137571.55,False,Fully Paid,True,2022-10,2022,2023-01,2023,False,0.0
2e7deb61-43b6-4748-b667-14efebcb7ef1,2023-10-26,2024-01-22,88,1,2023-6590,27843.52,27843.52,False,Fully Paid,True,2023-10,2023,2024-01,2024,False,0.0
8c4d450e-14b5-4a92-8163-a2b767849495,2023-12-20,2024-03-15,86,1,2023-6652,323553.51,323553.51,True,Fully Paid,True,2023-12,2023,2024-03,2024,False,0.0
15c7a890-855b-40d1-bdf8-076beede77fb,2023-12-20,2024-03-15,86,1,2023-6652,131272.24,131272.24,True,Fully Paid,True,2023-12,2023,2024-03,2024,False,0.0
c3370872-948d-41ff-83e8-2e6dfaa1b6fb,2023-12-20,2024-03-15,86,1,2023-6664,18996.04,18996.04,True,Fully Paid,True,2023-12,2023,2024-03,2024,False,0.0
97b7065e-3e11-46ea-ac78-d043a8a650e7,2023-12-20,2024-03-15,86,1,2023-6664,20626.5,20626.5,True,Fully Paid,True,2023-12,2023,2024-03,2024,False,0.0
4427c805-4582-4984-8953-ebd00ddc14c5,2022-09-30,2022-12-23,84,1,2022-6087,304231.28,304231.28,False,Fully Paid,True,2022-09,2022,2022-12,2022,False,0.0
1bcbe316-4e62-4f25-ad29-b608ae9b4921,2018-07-22,2018-10-14,84,1,2018-20184356,128756.24,128756.24,True,Fully Paid,True,2018-07,2018,2018-10,2018,False,0.0
a81f1591-c9f0-499a-8b46-4a89bb94c871,2018-07-22,2018-10-14,84,1,2018-20184356,128956.32,128956.32,True,Fully Paid,True,2018-07,2018,2018-10,2018,False,0.0
1ca0f763-e5c6-471f-b802-96b92147f3cf,2022-09-30,2022-12-23,84,1,2022-6071,42894.59,42894.59,False,Fully Paid,True,2022-09,2022,2022-12,2022,False,0.0
b903ec02-7177-4115-9728-b4040c3ebd5a,2018-07-22,2018-10-14,84,1,2018-20184356,15536.34,15536.34,True,Fully Paid,True,2018-07,2018,2018-10,2018,False,0.0
da83ea40-a704-4229-95a6-6bec7bbcaf63,2018-07-22,2018-10-14,84,1,2018-20184356,11834.44,11834.44,True,Fully Paid,True,2018-07,2018,2018-10,2018,False,0.0
074c1ef5-3bcc-48e5-9e12-90a12a51a7a3,2023-05-31,2023-08-21,82,1,2023-6424,1155073.34,1155073.34,False,Fully Paid,True,2023-05,2023,2023-08,2023,False,0.0
22acd864-ce99-49a2-b077-1ce5e78480df,2019-01-31,2019-04-22,81,1,2019-4609,250178.06,250178.06,True,Fully Paid,True,2019-01,2019,2019-04,2019,False,0.0
8cbbdb2e-1451-4d1e-accb-9d46812a903f,2019-01-31,2019-04-22,81,1,2019-4609,141728.05,141728.05,True,Fully Paid,True,2019-01,2019,2019-04,2019,False,0.0
7a56611b-10b3-4e50-9e39-1b7e628c8b93,2019-01-31,2019-04-22,81,1,2019-4609,53288.54,53288.54,True,Fully Paid,True,2019-01,2019,2019-04,2019,False,0.0
87a73237-54b8-43e6-846a-3744b0c3ad5e,2022-10-31,2023-01-16,77,1,2022-6127,425940.2,425940.2,False,Fully Paid,True,2022-10,2022,2023-01,2023,False,0.0
beb23530-6224-400f-9ee6-b5f946d538ed,2022-11-30,2023-02-15,77,1,2022-6171,324195.67,324195.67,False,Fully Paid,True,2022-11,2022,2023-02,2023,False,0.0
851fb0e8-1906-4473-b9f9-f581df629259,2022-10-31,2023-01-16,77,1,2022-6122,239513.88,239513.88,False,Fully Paid,True,2022-10,2022,2023-01,2023,False,0.0
813064c3-9998-461c-b9d4-643d033799d8,2023-03-31,2023-06-16,77,1,2023-6357,116909.06,116909.06,True,Fully Paid,True,2023-03,2023,2023-06,2023,False,0.0
067c0e2d-32f3-45a2-8c6a-ee4d6ef701c0,2023-03-31,2023-06-16,77,1,2023-6357,35370.34,35370.34,True,Fully Paid,True,2023-03,2023,2023-06,2023,False,0.0
3fb073be-944b-4ee5-bd77-70ff815c9ca5,2023-12-31,2024-03-15,75,1,2023-6698,685381.01,685381.01,False,Fully Paid,True,2023-12,2023,2024-03,2024,False,0.0
e14cad89-180e-4047-9501-aca3b00c4a5a,2022-06-30,2022-09-12,74,1,2022-5954,625449.61,625449.61,False,Fully Paid,True,2022-06,2022,2022-09,2022,False,0.0
cc6ffc0a-2507-4e2b-b335-c0fa71568945,2022-04-22,2022-07-01,70,1,2022-5870,629200.1,629200.1,False,Fully Paid,True,2022-04,2022,2022-07,2022,False,0.0
edf62014-ca57-4473-b75a-a9fe36043223,2023-01-31,2023-04-10,69,1,2023-6263,647685.77,647685.77,False,Fully Paid,True,2023-01,2023,2023-04,2023,False,0.0
4ff2b8bd-b200-4858-9b02-73cee3fdfa7c,2023-04-28,2023-07-04,67,1,2023-6384,415662.89,415662.89,False,Fully Paid,True,2023-04,2023,2023-07,2023,False,0.0
a085562f-b52e-4819-8acc-de4169043204,2022-06-29,2022-09-02,65,1,2022-5937,151113.24,151113.24,False,Fully Paid,True,2022-06,2022,2022-09,2022,False,0.0
6d0a3187-da84-40a0-a8b7-a126c1057469,2022-07-31,2022-10-03,64,1,2022-5980,422106.26,422106.26,False,Fully Paid,True,2022-07,2022,2022-10,2022,False,0.0
016c9714-96b4-4664-88e5-d287a62790d7,2023-03-31,2023-06-02,63,1,2023-6355,1079358.07,1079358.07,False,Fully Paid,True,2023-03,2023,2023-06,2023,False,0.0
3a2b0f15-5ca4-4299-a7bb-40429522ad3a,2023-08-31,2023-11-02,63,1,2023-6532,837210.8,837210.8,False,Fully Paid,True,2023-08,2023,2023-11,2023,False,0.0
e2cc20c2-87f3-4016-9c49-ebc4a1cd8e10,2022-04-30,2022-07-01,62,1,2022-5890,633393.22,633393.22,False,Fully Paid,True,2022-04,2022,2022-07,2022,False,0.0
533cf219-4c6e-46a3-bf92-3ae22bb7f7be,2018-11-29,2019-01-30,62,1,2018-20184518,250178.06,250178.06,True,Fully Paid,True,2018-11,2018,2019-01,2019,False,0.0
9cb20b65-6d1c-4da0-80c1-335ffac797d1,2023-06-30,2023-08-29,60,1,2023-6461,1015114.75,1015114.75,False,Fully Paid,True,2023-06,2023,2023-08,2023,False,0.0
26690382-e69c-49ce-85a0-9f5af70b791c,2022-03-30,2022-05-27,58,1,2022-5843,404745.4,404745.4,False,Fully Paid,True,2022-03,2022,2022-05,2022,False,0.0
c9f7a13d-5db9-47f3-a87e-443b57bf02a3,2022-12-31,2023-02-25,56,1,2022-6212,264527.97,264527.97,False,Fully Paid,True,2022-12,2022,2023-02,2023,False,0.0
611192d1-c1f3-42c9-a2f9-ff34a20e5b7c,2022-09-30,2022-11-24,55,1,2022-6088,449199.21,449199.21,False,Fully Paid,True,2022-09,2022,2022-11,2022,False,0.0
043515d9-6469-4a7a-a7ae-4b36592ab508,2023-02-28,2023-04-24,55,1,2023-6318,777633.58,777633.58,False,Fully Paid,True,2023-02,2023,2023-04,2023,False,0.0
7ea8bd5e-2793-4bef-991f-3615b2e89f95,2022-08-31,2022-10-24,54,1,2022-6037,506162.84,506162.84,False,Fully Paid,True,2022-08,2022,2022-10,2022,False,0.0
9d271d6f-b982-45ba-8e81-40d6b911e559,2022-11-23,2023-01-16,54,1,2022-6155,35370.34,35370.34,False,Fully Paid,True,2022-11,2022,2023-01,2023,False,0.0
6b1b348f-4c17-4ac2-81cb-17f780695bf1,2022-12-31,2023-02-21,52,1,2022-6236,303997.54,303997.54,False,Fully Paid,True,2022-12,2022,2023-02,2023,False,0.0
8116f562-64e4-471b-9c13-077521fa64bb,2023-04-19,2023-06-09,51,1,2023-6368,329069.2,329069.2,True,Fully Paid,True,2023-04,2023,2023-06,2023,False,0.0
2a38b373-4724-45fe-890c-c65e46cf0268,2023-04-19,2023-06-09,51,1,2023-6368,377156.37,377156.37,True,Fully Paid,True,2023-04,2023,2023-06,2023,False,0.0
e7042a1a-b8d8-4a9a-bdbf-b8c9b53769f9,2018-05-31,2018-07-18,48,1,2018-20184304,637127.3,637127.3,True,Fully Paid,True,2018-05,2018,2018-07,2018,False,0.0
747e3ce3-5620-48df-87f7-e033b46fd822,2018-05-31,2018-07-18,48,1,2018-20184304,90633.41,90633.41,True,Fully Paid,True,2018-05,2018,2018-07,2018,False,0.0
ae20facf-fd60-41da-ac98-0b442676f0a0,2022-02-28,2022-04-15,46,1,2022-5817,401600.77,110513.19,True,Partially Paid,True,2022-02,2022,2022-04,2022,True,291087.58
edcb6e9d-3554-4885-8800-1596d80bc5ad,2023-07-31,2023-09-12,43,1,2023-6506,631055.71,631055.71,False,Fully Paid,True,2023-07,2023,2023-09,2023,False,0.0
97a2aaa4-08e0-467f-8605-6e686b9a2391,2023-07-31,2023-09-12,43,1,2023-6505,113492.25,113492.25,True,Fully Paid,True,2023-07,2023,2023-09,2023,False,0.0
96911d98-06ae-4a7f-975e-c8c8562332d5,2019-05-28,2019-07-10,43,1,2019-4743,74562.15,74562.15,True,Fully Paid,True,2019-05,2019,2019-07,2019,False,0.0
dc2ab39f-a066-487f-905d-eaaf945aa7fd,2019-05-28,2019-07-10,43,1,2019-4743,89704.31,89704.31,True,Fully Paid,True,2019-05,2019,2019-07,2019,False,0.0
e7a83dbc-70d6-44d9-8911-5d33cbaf1e42,2023-07-31,2023-09-12,43,1,2023-6505,46374.64,46374.64,True,Fully Paid,True,2023-07,2023,2023-09,2023,False,0.0
fc446c38-83ed-4273-aed3-4e75deef046d,2019-05-28,2019-07-10,43,1,2019-4743,48567.27,48567.27,True,Fully Paid,True,2019-05,2019,2019-07,2019,False,0.0
7dbbe177-eea2-42c8-8b1d-e276e5f423c8,2022-02-15,2022-03-29,42,1,2022-5795,179107.67,179107.67,False,Fully Paid,True,2022-02,2022,2022-03,2022,False,0.0
3a74446f-6dd7-438f-bf20-44a88e0d6c99,2023-01-31,2023-03-14,42,1,2023-6252,36633.88,36633.88,False,Fully Paid,True,2023-01,2023,2023-03,2023,False,0.0
b48db248-36d6-43aa-b19b-dc51c14e7362,2018-11-29,2019-01-09,41,1,2018-20184518,40034.11,27633.0,True,Partially Paid,True,2018-11,2018,2019-01,2019,True,12401.11
f8ee0ae3-8289-418a-9ada-fa0a6ab6b1c7,2018-11-29,2019-01-09,41,1,2018-20184518,40034.11,12401.11,True,Partially Paid,True,2018-11,2018,2019-01,2019,True,27633.0
55b78d0d-b89d-42dd-92a3-bb0f6a61d908,2023-10-13,2023-11-23,41,1,2023-6584,39356.89,39356.89,False,Fully Paid,True,2023-10,2023,2023-11,2023,False,0.0
02d89c7b-d462-461b-9b9b-979855f001af,2023-09-30,2023-11-09,40,1,2023-6571,1224560.51,1224560.51,False,Fully Paid,True,2023-09,2023,2023-11,2023,False,0.0
2e335b70-67d6-433a-ad46-d06e16492283,2019-07-17,2019-08-25,39,1,2019-4816,74562.15,74562.15,True,Fully Paid,True,2019-07,2019,2019-08,2019,False,0.0
b6ef4ac8-e8e8-4330-aac2-1dbd245a56a8,2019-07-17,2019-08-25,39,1,2019-4816,89704.31,89704.31,True,Fully Paid,True,2019-07,2019,2019-08,2019,False,0.0
60ea4790-d50a-4371-9053-2885627c541c,2022-01-31,2022-03-08,36,1,2022-5787,571605.74,571605.74,False,Fully Paid,True,2022-01,2022,2022-03,2022,False,0.0
57ba6a15-ce7d-4189-ab6d-215e21ebd5a1,2022-03-14,2022-04-15,32,1,2022-5837,587192.18,587192.18,False,Fully Paid,True,2022-03,2022,2022-04,2022,False,0.0
c4037aa2-4de3-4527-8478-ba7ce9b37778,2023-01-24,2023-02-25,32,1,2023-6246,92659.1,92659.1,False,Fully Paid,True,2023-01,2023,2023-02,2023,False,0.0
efa3a080-3776-4e49-8492-8fc9daec6b74,2022-02-28,2022-03-29,29,1,2022-5817,401600.77,291087.57,True,Partially Paid,False,2022-02,2022,2022-03,2022,True,110513.2
87d1f717-2a4c-4ef1-8fae-030fc6cf349a,2023-09-25,2023-10-24,29,1,2023-6546,68823.04,68823.04,False,Fully Paid,False,2023-09,2023,2023-10,2023,False,0.0
100890fa-fccc-4523-bd54-7bfc302144ee,2022-05-31,2022-06-28,28,1,2022-5921,772011.15,772011.15,False,Fully Paid,False,2022-05,2022,2022-06,2022,False,0.0
fc7c939e-8d31-4018-aace-3be2e949a456,2019-01-10,2019-02-07,28,1,2019-4581,425292.32,425292.32,True,Fully Paid,False,2019-01,2019,2019-02,2019,False,0.0
5b24f316-d5da-4a5f-8e38-f291a68c3268,2019-01-10,2019-02-07,28,1,2019-4581,308482.12,308482.12,True,Fully Paid,False,2019-01,2019,2019-02,2019,False,0.0
576a2c3c-ce5f-4f38-8cf2-b6dda98e2e2a,2019-01-10,2019-02-07,28,1,2019-4581,46435.98,46435.98,True,Fully Paid,False,2019-01,2019,2019-02,2019,False,0.0
f717fc89-f1e3-49e0-af37-84e9ef41388c,2018-07-19,2018-08-14,26,1,2018-20184355,262354.87,262354.87,True,Fully Paid,False,2018-07,2018,2018-08,2018,False,0.0
f72a0cbd-02b6-432a-8822-2959456cc98b,2018-07-19,2018-08-14,26,1,2018-20184355,351286.74,351286.74,True,Fully Paid,False,2018-07,2018,2018-08,2018,False,0.0
cd8e0641-b6e3-4b94-a457-736c96a44bb4,2018-07-19,2018-08-14,26,1,2018-20184355,43099.35,43099.35,True,Fully Paid,False,2018-07,2018,2018-08,2018,False,0.0
12d9479b-00b9-4bc6-9e2c-dbab89815936,2018-07-19,2018-08-14,26,1,2018-20184355,53288.54,53288.54,True,Fully Paid,False,2018-07,2018,2018-08,2018,False,0.0
7cec9460-a67c-4e70-9d46-ac8cf3729f4e,2022-06-29,2022-07-22,23,1,2022-5936,438185.84,438185.84,False,Fully Paid,False,2022-06,2022,2022-07,2022,False,0.0
82188d04-5388-452c-a217-fe1b1620dd4e,2019-07-11,2019-07-16,5,1,2019-4809,74562.15,74562.15,True,Fully Paid,False,2019-07,2019,2019-07,2019,False,0.0
73c26372-d650-41cc-8c49-3ab6c8e82a33,2019-07-11,2019-07-16,5,1,2019-4809,52559.3,52559.3,True,Fully Paid,False,2019-07,2019,2019-07,2019,False,0.0
15b447e1-8831-4f23-94c2-6265ff15262e,2014-11-30,2015-04-23,144,2,2014-14643,15557.24,15557.24,False,Fully Paid,True,2014-11,2014,2015-04,2015,False,0.0
7937848c-71d8-4772-b93c-2dabe97ac713,2022-09-15,2022-10-13,28,3,2022-6059,148081.97,148081.97,False,Fully Paid,False,2022-09,2022,2022-10,2022,False,0.0
3c615d08-37dc-4bbc-9108-4699977d05fb,2016-06-30,2017-03-14,257,4,2016-20163131,72457.01,72457.01,False,Fully Paid,True,2016-06,2016,2017-03,2017,False,0.0
35fcf0f0-7ab1-4893-8105-1d30fa8648e0,2016-08-30,2017-03-14,196,4,2016-20163232,72457.01,21188.02,True,Partially Paid,True,2016-08,2016,2017-03,2017,True,51268.98999999999
42e5264e-fa46-45fd-a948-5abb6b929eb3,2016-08-30,2017-06-19,293,4,2016-20163232,72457.01,51269.0,True,Partially Paid,True,2016-08,2016,2017-06,2017,True,21188.009999999995
8b43bf39-e36c-4208-80a1-e52a2f1b9ab8,2017-05-30,2017-06-19,20,4,2017-20173712,32276.48,32276.48,False,Fully Paid,False,2017-05,2017,2017-06,2017,False,0.0
db05501a-d7a6-474a-b2e4-754f043fffde,2015-01-31,2015-03-16,44,4,2015-20151045,21834.81,21834.81,False,Fully Paid,True,2015-01,2015,2015-03,2015,False,0.0
8e91f76b-9374-4441-8ca0-5eeefd0201a9,2015-02-28,2015-05-03,64,4,2015-20151057,21834.81,21834.81,False,Fully Paid,True,2015-02,2015,2015-05,2015,False,0.0
1b151516-dab1-43dd-94a3-f3edd409afb0,2015-03-30,2015-05-03,34,4,2015-20151074,21834.81,21834.81,False,Fully Paid,True,2015-03,2015,2015-05,2015,False,0.0
b2e50d11-8797-4ba2-8b44-4290167014e5,2015-04-30,2015-05-03,3,4,2015-20151094,21834.81,21834.81,False,Fully Paid,False,2015-04,2015,2015-05,2015,False,0.0
0094a78f-154a-4c43-8141-ccdf95e31f7d,2015-05-31,2016-04-03,308,4,2015-20152405,21834.81,21834.81,False,Fully Paid,True,2015-05,2015,2016-04,2016,False,0.0
137f91b6-3d4a-426d-8f56-0a9455acae4a,2015-06-29,2016-04-03,279,4,2015-20152453,21834.81,21834.81,False,Fully Paid,True,2015-06,2015,2016-04,2016,False,0.0
b095c029-6838-4293-ae1d-9278d515b9da,2015-07-30,2016-04-03,248,4,2015-20152528,21834.81,21834.81,False,Fully Paid,True,2015-07,2015,2016-04,2016,False,0.0
b739c9d2-dffb-4476-8399-395b07e00eca,2015-08-30,2016-04-03,217,4,2015-20152574,21834.81,21834.81,False,Fully Paid,True,2015-08,2015,2016-04,2016,False,0.0
454762e4-7b8f-4136-9a80-61bfd8986129,2015-09-30,2016-04-03,186,4,2015-20152620,21834.81,21834.81,False,Fully Paid,True,2015-09,2015,2016-04,2016,False,0.0
3f58e14b-b99b-4460-8579-69d8b01e6856,2015-10-29,2016-04-03,157,4,2015-20152677,21834.81,4581.9,True,Partially Paid,True,2015-10,2015,2016-04,2016,True,17252.910000000003
26157c2e-2b69-4eb1-85e7-d01987a5dd9d,2015-10-29,2017-03-14,502,4,2015-20152677,21834.81,17252.91,True,Partially Paid,True,2015-10,2015,2017-03,2017,True,4581.9000000000015
bca53e41-4315-4a18-94b5-bcbff4a6217a,2015-11-29,2017-03-14,471,4,2015-20152739,21834.81,21834.81,False,Fully Paid,True,2015-11,2015,2017-03,2017,False,0.0
41f29b07-0b67-469d-beb4-e0e3ab2f75b9,2015-12-31,2017-03-14,439,4,2015-20152798,21834.81,21834.81,False,Fully Paid,True,2015-12,2015,2017-03,2017,False,0.0
82d80f53-b436-4f55-a193-48976a79d665,2016-01-31,2017-03-14,408,4,2016-20162886,21834.81,21834.81,False,Fully Paid,True,2016-01,2016,2017-03,2017,False,0.0
3c8fd1c2-8480-4716-bbeb-fc890e6b2781,2016-02-29,2017-03-14,379,4,2016-20162918,21834.81,21834.81,False,Fully Paid,True,2016-02,2016,2017-03,2017,False,0.0
1ae19612-ce2b-4121-9376-8c7ddaf06133,2016-03-30,2017-03-14,349,4,2016-20162985,21834.81,21834.81,False,Fully Paid,True,2016-03,2016,2017-03,2017,False,0.0
6b6f07d3-8fd0-48c2-aa3b-e446a0715840,2016-04-28,2017-03-14,320,4,2016-20163036,21834.81,21834.81,False,Fully Paid,True,2016-04,2016,2017-03,2017,False,0.0
d228ce06-1a92-463b-a314-287ab1ead8c5,2016-09-29,2017-06-19,263,4,2016-20163280,21834.81,21834.81,False,Fully Paid,True,2016-09,2016,2017-06,2017,False,0.0
9881807d-073c-4f91-9ae8-3930c63c675d,2016-10-30,2017-06-19,232,4,2016-20163325,21834.81,21834.81,False,Fully Paid,True,2016-10,2016,2017-06,2017,False,0.0
e235e2f3-cb8b-4dd0-8a8d-c13a48df8f8e,2016-11-30,2017-06-19,201,4,2016-20163405,21834.81,21834.81,False,Fully Paid,True,2016-11,2016,2017-06,2017,False,0.0
4adf15e1-4538-4189-aa80-6379a2ca4e81,2016-12-29,2017-06-19,172,4,2016-20163430,21834.81,21834.81,False,Fully Paid,True,2016-12,2016,2017-06,2017,False,0.0
87b662d9-909d-4018-9409-e77c0e87ba28,2017-01-31,2017-06-19,139,4,2017-20173501,12736.3,12736.3,False,Fully Paid,True,2017-01,2017,2017-06,2017,False,0.0
aebc3b62-75f3-4fbd-8a53-2243a39f1b04,2017-02-28,2017-06-19,111,4,2017-20173539,12736.3,12736.3,False,Fully Paid,True,2017-02,2017,2017-06,2017,False,0.0
53fa60e6-6b18-4666-98b8-4574f6e175ac,2017-03-30,2017-06-19,81,4,2017-20173599,12736.3,12736.3,False,Fully Paid,True,2017-03,2017,2017-06,2017,False,0.0
e28db8ac-4fbb-4532-99b5-b5f4f07d01ec,2017-06-29,2017-06-29,0,4,2017-20173762,12736.3,12736.3,False,Fully Paid,False,2017-06,2017,2017-06,2017,False,0.0
